,minimum price for this item in all shops,the shops id that sold this item at minimum price,amount in all months
14165,299.0,54,4.0
14166,299.0,31,2.0
14167,115.0,51,6.0
14168,295.0,55,2.0
14169,28.0,18,4.0
14170,16671.0,13,1.0
14171,12900.0,12,1.0
14172,4900.0,22,2.0
14173,40900.0,12,1.0
14174,249.0,54,6.0
14175,27.0,10,3.0
14176,27.0,10,1.0
14177,249.0,31,8.0
14178,161.0,51,3.0
14179,28.0,35,1.0
14180,98.0,54,6.0
14181,28.0,54,1.0
14182,249.0,10,3.0
14183,342.0,51,1.0
14184,349.0,25,1.0
14185,148.0,54,3.0
14186,399.0,16,1.0
14187,249.0,37,1.0
14188,299.0,31,10.0
14189,242.0,51,2.0
14190,349.0,31,12.0
14191,161.0,13,1.0
14192,299.0,31,12.0
14193,299.0,31,5.0
14194,161.0,13,1.0
14195,195.0,55,31.0
14196,140.0,0,2.0
14197,195.0,55,56.0
14198,195.0,55,25.0
14199,195.0,55,35.0
14200,195.0,55,31.0
14201,145.0,55,35.0
14202,145.0,55,61.0
14203,145.0,55,40.0
14204,145.0,55,36.0
14205,145.0,55,36.0
14206,140.0,0,1.0
14207,195.0,55,54.0
14208,195.0,55,31.0
14209,58.0,31,2.0
14210,245.0,51,2.0
14211,58.0,31,2.0
14212,245.0,51,1.0
14213,148.0,54,6.0
14214,299.0,54,2.0
14215,155.0,12,1.0
14216,167.0,51,18.0
14217,167.0,51,31.0
14218,167.0,51,2.0
14219,299.0,31,13.0
14220,167.0,51,12.0
14221,133.47,51,9.0
14222,155.13,51,19.0
14223,167.0,51,10.0
14224,167.0,51,16.0
14225,98.0,31,1.0
14226,161.0,51,21.0
14227,48.75,51,75.0
14228,37.88,13,5.0
14229,54.03,51,57.0
14230,95.0,51,5.0
14231,95.0,51,5.0
14232,249.0,25,3.0
14233,58.0,31,3.0
14234,58.0,16,4.0
14235,299.0,54,4.0
14236,148.0,18,1.0
14237,165.0,51,1.0
14238,198.0,56,3.0
14239,76.0,51,12.0
14240,235.0,51,1.0
14241,148.0,59,2.0
14242,77.0,13,1.0
14243,240.0,10,4.0
14244,699.0,25,3.0
14245,64.0,51,2.0
14246,1949.0,25,3.0
14247,67.2,13,11.0
14248,198.0,0,2.0
14249,110.0,13,3.0
14250,299.0,31,15.0
14251,2999.0,54,2.0
14252,110.0,51,6.0
14253,1299.0,28,1.0
14254,158.0,51,9.0
14255,194.0,12,2.0
14256,99.0,25,16.0
14257,77.0,51,4.0
14258,155.78,13,2.0
14259,97.0,10,1.0
14260,49.0,46,10.0
14261,62.0,51,41.0
14262,99.0,57,14.0
14263,199.0,57,8.0
14264,90.35,51,4.0
14265,69.0,51,4.0
14266,110.0,51,19.0
14267,114.0,51,7.0
14268,223.0,51,12.0
14269,149.0,17,1.0
14270,28.0,56,2.0
14271,28.0,56,1.0
14272,299.0,18,2.0
14273,76.0,1,2.0
14274,264.22,51,1.0
14275,49.0,29,3.0
14276,49.5,56,7.0
14277,229.0,44,4.0
14278,667.0,10,2.0
14279,298.0,25,6.0
14280,230.0,10,6.0
14281,1398.0,31,2.0
14282,230.0,10,2.0
14283,230.0,13,6.0
14284,98.0,28,1.0
14285,399.0,31,1.0
14286,379.05,35,1.0
14287,58.0,31,1.0
14288,190.0,51,1.0
14289,58.0,42,24.0
14290,184.0,51,10.0
14291,28.0,31,8.0
14292,28.0,31,19.0
14293,77.84,51,1.0
14294,28.0,31,6.0
14295,99.0,31,4.0
14296,28.0,31,156.0
14297,346.0,13,6.0
14298,75.0,13,3.0
14299,49.0,31,10.0
14300,58.0,41,1.0
14301,599.0,26,1.0
14302,599.0,15,1.0
14303,245.0,51,1.0
14304,72.0,51,10.0
14305,250.56,51,15.0
14306,819.21,51,4.0
14307,368.77,51,4.0
14308,90.0,10,6.0
14309,199.0,25,5.0
14310,58.0,31,22.0
14311,199.0,54,1.0
14312,110.0,10,7.0
14313,110.0,10,7.0
14314,1249.0,12,2.0
14315,110.0,0,1.0
14316,28.0,31,1.0
14317,73.0,51,1.0
14318,150.0,51,6.0
14319,132.0,51,1.0
14320,47.04,13,15.0
14321,249.0,31,11.0
14322,70.0,51,2.0
14323,99.0,31,13.0
14324,22.4,56,2.0
14325,98.0,56,3.0
14326,148.0,56,1.0
14327,299.0,42,4.0
14328,76.0,13,4.0
14329,98.0,54,2.0
14330,148.0,45,1.0
14331,299.0,31,3.0
14332,76.0,13,7.0
14333,518.0,10,2.0
14334,58.0,31,62.0
14335,299.0,31,13.0
14336,148.5,31,13.0
14337,69.0,51,11.0
14338,159.47,45,4.0
14339,149.0,31,5.0
14340,28.0,21,5.0
14341,265.0,51,2.0
14342,141.0,51,1.0
14343,190.0,51,2.0
14344,58.0,18,2.0
14345,248.0,28,8.0
14346,77.0,51,33.0
14347,399.0,56,3.0
14348,759.05,35,1.0
14349,49.0,25,3.0
14350,28.0,31,31.0
14351,58.0,53,4.0
14352,58.0,27,1.0
14353,85.0,51,3.0
14354,27.0,51,4.0
14355,58.0,28,3.0
14356,28.0,56,1.0
14357,248.0,50,1.0
14358,98.0,54,2.0
14359,345.0,13,3.0
14360,240.0,13,4.0
14361,230.0,13,2.0
14362,805.0,10,1.0
14363,161.0,13,5.0
14364,98.0,43,1.0
14365,249.0,42,3.0
14366,28.0,57,2.0
14367,247.0,0,12.0
14368,28.0,31,4.0
14369,142.18,42,1.0
14370,159.07,15,1.0
14371,165.92,6,1.0
14372,28.0,37,1.0
14373,110.0,0,1.0
14374,70.0,51,1.0
14375,268.0,51,1.0
14376,28.0,25,5.0
14377,110.0,51,2.0
14378,189.0,54,1.0
14379,248.0,54,1.0
14380,76.0,1,1.0
14381,100.0,51,1.0
14382,226.0,13,22.0
14384,65.02,51,2.0
14385,49.0,25,9.0
14386,72.0,51,6.0
14387,81.0,1,1.0
14388,378.0,51,1.0
14389,73.0,51,16.0
14390,73.0,51,13.0
14391,70.0,51,5.0
14392,190.6,13,2.0
14393,249.0,21,4.0
14394,98.0,54,2.0
14395,98.0,54,1.0
14396,179.28,10,2.0
14397,76.0,10,1.0
14398,179.28,10,2.0
14399,27.0,0,1.0
14400,148.0,54,1.0
14401,1365.0,10,1.0
14402,1365.0,51,3.0
14403,58.0,58,1.0
14404,180.0,51,1.0
14405,78.0,51,1.0
14406,141.0,13,2.0
14407,150.0,51,4.0
14408,77.0,51,17.0
14409,200.78,51,2.0
14410,28.0,31,10.0
14411,253.0,13,1.0
14412,225.0,51,6.0
14413,370.0,13,2.0
14414,149.0,54,1.0
14415,198.0,25,3.0
14416,58.0,45,2.0
14417,28.0,28,16.0
14418,260.25,51,3.0
14419,453.84,51,3.0
14420,1249.0,37,1.0
14421,349.0,31,13.0
14422,169.0,31,9.0
14423,354.5,51,15.0
14424,248.0,16,1.0
14425,248.0,37,1.0
14426,28.0,42,12.0
14427,149.0,31,6.0
14428,47.65,13,7.0
14429,148.0,31,95.0
14430,78.0,51,38.0
14431,93.0,13,2.0
14432,72.45,51,57.0
14433,148.0,54,65.0
14434,58.0,54,24.0
14435,124.01,13,8.0
14436,77.53,51,30.0
14437,70.02,51,15.0
14438,98.0,31,2.0
14439,78.0,51,18.0
14440,198.0,31,25.0
14441,28.0,2,3.0
14442,163.84,51,10.0
14443,78.0,51,20.0
14444,28.0,28,35.0
14445,78.0,51,11.0
14446,79.3,51,8.0
14447,99.9,21,45.0
14448,148.0,54,2.0
14449,70.0,51,37.0
14450,98.0,7,1.0
14451,163.0,51,20.0
14452,148.0,43,1.0
14453,58.0,54,6.0
14454,199.0,25,27.0
14455,78.0,51,24.0
14456,58.0,38,3.0
14457,79.99,11,1.0
14458,171.5,51,44.0
14459,147.9,57,1.0
14460,148.0,57,2.0
14461,58.0,54,5.0
14462,28.0,54,6.0
14463,28.0,54,6.0
14464,49.0,31,10.0
14465,196.0,10,1.0
14466,299.0,42,2.0
14467,215.0,0,1.0
14468,161.0,13,1.0
14469,249.0,54,4.0
14470,126.46,13,15.0
14471,499.0,54,3.0
14472,426.0,0,1.0
14473,782.0,10,1.0
14474,161.0,13,1.0
14475,799.0,35,1.0
14476,99.0,56,3.0
14477,199.0,31,7.0
14478,198.0,31,1.0
14479,318.8,22,3.0
14480,249.0,42,3.0
14481,148.0,25,12.0
14482,225.0,13,2.0
14483,58.0,31,5.0
14484,22.4,38,1.0
14485,250.0,13,27.0
14486,69.0,13,5.0
14487,58.0,26,1.0
14488,98.0,56,3.0
14489,28.0,39,2.0
14490,28.0,53,2.0
14491,28.0,14,3.0
14492,58.0,18,3.0
14493,98.0,18,2.0
14494,28.0,58,5.0
14495,28.0,31,5.0
14496,58.0,26,3.0
14497,55.0,51,1.0
14498,58.0,26,1.0
14499,28.0,54,1.0
14500,135.0,51,1.0
14501,55.94,51,6.0
14502,2199.0,14,1.0
14503,148.0,25,3.0
14504,248.0,57,4.0
14505,28.0,21,2.0
14506,200.78,51,2.0
14507,58.0,57,2.0
14508,98.0,37,1.0
14509,28.0,47,1.0
14510,29.0,57,12.0
14511,132.0,51,1.0
14512,110.0,51,2.0
14513,48.0,26,1.0
14514,69.0,54,3.0
14515,25.42,51,1.0
14516,76.0,13,2.0
14517,106.0,13,13.0
14518,67.2,13,8.0
14519,98.0,30,2.0
14520,1299.0,6,1.0
14522,49.5,31,14.0
14523,14.0,18,2.0
14524,178.0,13,3.0
14525,340.66,10,1.0
14526,173.0,10,2.0
14527,219.0,51,1.0
14528,98.0,54,7.0
14529,198.0,56,1.0
14530,748.0,51,1.0
14531,110.0,51,1.0
14532,92.0,10,2.0
14533,199.0,54,4.0
14534,98.0,54,1.0
14535,98.0,57,1.0
14536,349.0,54,11.0
14537,58.0,54,4.0
14538,159.07,15,2.0
14539,74.0,31,29.0
14540,250.0,13,13.0
14541,346.0,13,2.0
14542,99.0,31,21.0
14543,132.67,6,3.0
14544,14.0,30,2.0
14545,132.0,51,7.0
14546,266.13,15,3.0
14547,899.0,39,1.0
14548,139.0,0,1.0
14549,78.75,12,8.0
14550,70.0,51,12.0
14551,49.0,54,76.0
14552,64.16,10,5.0
14553,76.0,13,1.0
14554,199.0,52,2.0
14555,58.0,52,1.0
14556,349.0,31,1.0
14557,99.0,21,1.0
14558,58.0,37,1.0
14559,70.0,1,3.0
14560,58.0,54,3.0
14561,58.0,30,1.0
14562,28.0,54,3.0
14563,28.0,54,2.0
14564,28.0,54,4.0
14565,28.0,54,4.0
14566,28.0,31,3.0
14567,28.0,31,7.0
14568,58.0,29,2.0
14569,28.0,25,1.0
14570,28.0,31,3.0
14571,28.0,30,4.0
14572,99.0,42,1.0
14573,140.0,51,3.0
14574,225.0,51,38.0
14575,199.0,25,52.0
14576,77.0,51,8.0
14577,100.0,54,1.0
14578,549.0,31,2.0
14579,75.0,13,1.0
14580,399.0,31,6.0
14581,68.08,51,8.0
14582,28.0,52,1.0
14583,58.0,25,12.0
14584,110.0,0,1.0
14585,299.0,25,1.0
14586,250.0,13,3.0
14587,149.0,25,8.0
14588,159.07,15,1.0
14589,98.0,54,2.0
14590,58.0,54,4.0
14591,58.0,31,4.0
14592,199.0,31,3.0
14593,49.0,25,6.0
14594,159.0,21,5.0
14595,99.0,31,15.0
14596,28.0,31,7.0
14597,100.0,51,6.0
14598,176.49,51,1.0
14599,28.0,54,3.0
14600,58.0,52,1.0
14601,49.0,31,7.0
14602,148.0,42,1.0
14603,149.0,25,8.0
14604,69.0,13,3.0
14605,249.0,31,3.0
14606,66.19,51,2.0
14607,69.0,51,2.0
14608,28.0,38,2.0
14609,897.0,31,1.0
14610,100.0,0,4.0
14611,118.0,0,4.0
14612,118.0,0,3.0
14613,2149.0,25,2.0
14614,590.0,46,1.0
14615,569.0,38,1.0
14616,179.0,2,3.0
14617,152.0,1,1.0
14618,1999.0,57,2.0
14619,179.0,21,4.0
14620,118.0,1,1.0
14621,1999.0,38,2.0
14622,118.0,0,3.0
14623,1999.0,42,1.0
14624,28.0,12,1.0
14625,110.0,0,1.0
14626,98.0,25,13.0
14627,110.0,51,17.0
14628,110.0,51,5.0
14629,1249.0,25,12.0
14630,110.0,51,2.0
14631,1249.0,6,3.0
14632,1249.0,6,2.0
14633,248.0,21,1.0
14634,148.0,16,1.0
14635,28.0,56,1.0
14636,58.0,31,2.0
14637,28.0,47,1.0
14638,98.0,54,1.0
14639,58.0,54,2.0
14640,28.0,28,1.0
14641,210.0,0,1.0
14642,299.0,14,1.0
14643,255.0,51,2.0
14644,199.5,31,7.0
14645,149.0,14,1.0
14646,76.0,1,1.0
14649,99.0,57,9.0
14650,28.0,54,2.0
14651,199.0,56,2.0
14652,198.5,46,7.0
14653,49.0,56,4.0
14654,99.0,31,30.0
14655,198.0,54,2.0
14656,188.0,51,1.0
14657,28.0,31,1.0
14658,97.0,51,2.0
14659,136.67,51,1.0
14660,110.0,51,3.0
14661,110.0,13,3.0
14663,114.0,51,7.0
14664,244.0,51,3.0
14665,110.0,51,2.0
14666,110.0,1,1.0
14667,110.0,51,3.0
14668,288.0,51,20.0
14669,58.0,25,6.0
14670,110.0,51,9.0
14671,1249.0,15,1.0
14672,110.0,51,22.0
14673,235.0,51,2.0
14674,28.0,23,1.0
14675,149.0,25,3.0
14676,1248.0,22,1.0
14677,28.0,31,1.0
14678,69.64,13,11.0
14679,349.0,54,1.0
14680,28.0,25,1.0
14681,169.0,54,1.0
14682,28.0,25,1.0
14683,28.0,29,1.0
14684,28.0,18,1.0
14685,28.0,54,2.0
14686,28.0,38,1.0
14687,110.0,1,3.0
14688,28.0,15,1.0
14689,28.0,54,2.0
14690,107.09,51,6.0
14691,899.0,25,18.0
14692,58.0,25,1.0
14693,27.0,10,1.0
14694,28.0,18,2.0
14695,49.0,14,2.0
14696,237.0,13,2.0
14697,48.0,31,2.0
14698,75.0,13,1.0
14699,149.0,46,1.0
14700,58.0,18,1.0
14701,28.0,30,1.0
14702,76.0,0,2.0
14703,28.0,31,7.0
14704,28.0,27,4.0
14705,199.0,31,3.0
14706,63.0,51,3.0
14707,199.0,54,1.0
14708,28.0,5,1.0
14709,898.85,25,1.0
14710,221.7,51,11.0
14711,475.0,10,1.0
14712,340.44,51,1.0
14713,75.0,51,3.0
14714,75.0,51,2.0
14715,75.0,51,2.0
14716,45.82,13,1.0
14717,200.0,13,3.0
14718,200.0,13,3.0
14719,75.0,51,4.0
14720,49.0,2,1.0
14721,200.0,13,4.0
14722,200.0,51,4.0
14723,195.0,51,5.0
14724,195.0,51,1.0
14725,28.0,54,1.0
14726,108.49,54,3.0
14727,98.0,44,2.0
14728,28.0,14,1.0
14729,28.0,31,7.0
14730,69.0,54,218.0
14731,98.0,57,4.0
14732,49.0,31,6.0
14733,77.0,51,22.0
14734,150.0,10,2.0
14735,251.0,13,3.0
14736,399.0,31,3.0
14737,246.16,51,1.0
14738,149.0,31,4.0
14740,312.0,10,1.0
14741,63.0,13,1.0
14742,98.0,54,2.0
14743,28.0,56,4.0
14744,28.0,54,1.0
14745,28.0,21,1.0
14746,140.0,51,2.0
14747,148.0,37,1.0
14748,69.0,13,1.0
14749,99.0,25,8.0
14750,77.0,0,1.0
14751,270.0,51,1.0
14752,242.0,0,68.0
14753,95.0,51,4.0
14754,95.0,51,6.0
14755,43.98,13,12.0
14756,148.0,57,13.0
14757,49.0,42,11.0
14758,149.0,25,4.0
14759,28.0,47,1.0
14761,698.0,25,4.0
14762,196.71,13,3.0
14763,110.0,13,2.0
14764,2899.0,44,1.0
14766,2849.0,12,1.0
14767,28.0,56,3.0
14768,199.33,22,1.0
14769,98.0,50,3.0
14770,28.0,31,3.0
14771,28.0,56,3.0
14772,58.0,2,1.0
14773,28.0,54,2.0
14774,28.0,21,1.0
14775,58.0,5,2.0
14776,69.0,51,12.0
14777,162.32,45,5.0
14778,199.0,29,1.0
14779,55.0,13,1.0
14780,247.0,0,3.0
14781,499.0,28,1.0
14782,28.0,21,3.0
14783,79.0,51,4.0
14785,95.0,13,2.0
14786,198.8,26,2.0
14787,70.0,51,5.0
14788,28.0,31,71.0
14789,189.0,51,2.0
14790,198.0,54,1.0
14791,76.0,10,2.0
14792,98.0,16,1.0
14793,28.0,54,2.0
14794,149.5,57,3.0
14795,49.0,54,16.0
14796,225.0,51,11.0
14797,80.0,51,1.0
14798,248.0,59,2.0
14799,299.0,25,9.0
14800,28.0,31,42.0
14801,291.86,10,5.0
14802,1093.0,10,1.0
14803,575.0,10,2.0
14804,210.0,51,4.0
14805,756.0,51,3.0
14806,28.0,25,5.0
14807,1614.0,22,2.0
14808,521.0,42,4.0
14809,690.0,10,1.0
14810,51.44,13,14.0
14811,226.0,0,8.0
14812,28.0,56,2.0
14813,58.0,31,4.0
14814,76.0,51,2.0
14815,28.0,2,1.0
14816,76.0,51,2.0
14817,138.0,51,1.0
14818,138.0,51,1.0
14819,140.0,51,1.0
14820,140.0,51,2.0
14821,748.5,25,29.0
14822,1098.01,25,13.0
14823,899.0,25,18.0
14824,98.0,45,1.0
14825,327.0,51,1.0
14826,124.0,0,49.0
14827,401.0,0,11.0
14828,124.0,10,14.0
14829,434.0,10,6.0
14830,223.2,34,4.0
14831,559.2,53,27.0
14833,189.0,15,9.0
14834,183.0,31,90.0
14835,151.0,31,26.0
14836,204.0,10,10.0
14837,166.5,31,9.0
14838,347.0,51,4.0
14839,139.01,10,11.0
14840,524.72,10,3.0
14841,149.0,52,139.0
14842,124.0,10,5.0
14843,117.0,0,1.0
14844,204.0,10,3.0
14845,183.2,38,12.0
14846,199.0,28,76.0
14847,158.9,43,47.0
14848,161.59,11,5.0
14849,248.0,25,34.0
14850,340.0,51,4.0
14851,198.0,31,36.0
14852,80.0,13,1.0
14853,80.0,13,2.0
14854,185.0,13,1.0
14855,80.0,51,1.0
14856,98.0,31,12.0
14857,1225.0,31,4.0
14858,148.0,31,6.0
14859,250.0,51,8.0
14860,28.0,31,30.0
14861,28.0,53,4.0
14862,28.0,25,6.0
14863,95.0,13,2.0
14864,28.0,54,2.0
14865,99.0,57,14.0
14866,149.0,25,6.0
14867,28.0,53,1.0
14868,75.0,51,1.0
14869,98.0,25,3.0
14870,148.0,31,15.0
14871,198.0,6,1.0
14872,98.0,31,17.0
14873,28.0,26,2.0
14874,235.0,13,5.0
14875,260.0,51,1.0
14876,76.0,13,1.0
14877,108.49,57,11.0
14878,149.0,38,1.0
14879,190.0,51,1.0
14880,110.0,10,1.0
14881,199.0,31,31.0
14882,58.0,25,1.0
14883,98.0,29,5.0
14884,199.0,31,1.0
14885,28.0,31,2.0
14886,332.67,31,3.0
14887,1199.0,25,5.0
14888,295.06,13,10.0
14889,279.2,32,1.0
14890,1099.0,25,9.0
14891,1099.0,25,12.0
14892,408.63,10,2.0
14893,199.33,19,3.0
14894,14.0,30,4.0
14895,159.46,15,2.0
14896,27.0,10,1.0
14897,199.33,19,3.0
14898,28.0,21,3.0
14899,232.0,37,5.0
14900,165.6,15,4.0
14901,28.0,54,2.0
14902,28.0,54,2.0
14903,149.0,31,2.0
14904,55.0,51,2.0
14905,95.0,13,4.0
14906,49.0,31,1.0
14907,70.0,51,2.0
14908,28.0,23,1.0
14909,79.0,31,11.0
14910,73.0,51,3.0
14911,142.18,31,11.0
14912,163.72,13,24.0
14913,299.0,25,15.0
14914,80.0,10,2.0
14915,999.0,54,1.0
14916,248.0,37,1.0
14917,190.0,51,1.0
14918,58.0,45,1.0
14919,250.0,13,3.0
14920,28.0,56,1.0
14921,149.0,31,10.0
14922,249.0,31,2.0
14923,69.0,13,4.0
14924,98.0,37,1.0
14925,624.0,13,4.0
14926,381.2,13,1.0
14927,998.0,50,2.0
14928,398.0,31,5.0
14929,698.0,31,17.0
14930,28.0,25,2.0
14931,231.53,13,8.0
14932,379.0,10,6.0
14933,59.0,55,5.0
14934,149.0,55,13.0
14935,549.0,31,3.0
14936,167.0,51,2.0
14937,167.0,51,1.0
14938,667.0,51,4.0
14939,1565.0,0,2.0
14940,2599.0,18,1.0
14941,498.0,45,1.0
14942,50.0,54,1.0
14943,28.0,31,3.0
14944,50.0,16,2.0
14945,50.0,28,2.0
14946,28.0,25,3.0
14947,28.0,54,1.0
14948,28.0,54,5.0
14949,50.0,54,2.0
14950,28.0,54,5.0
14951,28.0,54,7.0
14952,50.0,16,4.0
14953,30.0,54,3.0
14954,317.0,13,2.0
14955,350.0,31,10.0
14956,239.0,47,10.0
14957,207.0,51,1.0
14958,239.0,53,3.0
14960,249.0,46,7.0
14961,249.0,25,3.0
14962,249.0,25,2.0
14963,249.0,25,3.0
14964,249.0,46,10.0
14965,249.0,46,5.0
14966,249.0,46,4.0
14967,239.0,31,3.0
14968,239.2,31,3.0
14969,199.2,31,3.0
14970,199.2,31,3.0
14971,199.2,31,3.0
14973,238.8,47,1.0
14974,399.0,25,1.0
14975,250.0,54,2.0
14976,125.0,55,79.0
14977,167.0,51,5.0
14978,299.0,37,3.0
14979,999.0,20,5.0
14980,1999.0,20,8.0
14981,1649.0,20,11.0
14982,1649.0,20,1.0
14983,3999.0,25,3.0
14984,3999.0,25,2.0
14985,3399.0,20,4.0
14986,2398.5,25,12.0
14987,2399.0,20,15.0
14988,1799.0,20,1.0
14989,1799.0,20,2.0
14990,1918.6,54,1.0
14991,4499.0,54,1.0
14992,3998.98,20,5.0
14993,3999.0,20,5.0
14994,999.0,9,12.0
14995,999.0,9,3.0
14996,999.0,9,5.0
14997,1299.0,9,12.0
14998,1799.0,9,3.0
14999,1799.0,9,3.0
15000,1079.0,12,5.0
15001,1079.0,12,1.0
15002,127.0,55,1.0
15003,28.0,22,1.0
15004,158.0,51,12.0
15005,158.0,0,12.0
15006,149.0,55,14.0
15007,149.0,55,8.0
15008,158.0,1,4.0
15009,149.0,55,9.0
15010,129.76,58,9.0
15011,28.0,31,3.0
15012,158.0,0,13.0
15013,158.0,0,9.0
15014,158.0,0,1.0
15015,167.0,51,16.0
15016,98.0,45,12.0
15017,1596.0,10,1.0
15018,1598.0,31,2.0
15019,1598.0,31,8.0
15020,95.0,51,9.0
15021,95.0,51,16.0
15022,73.7,19,22.0
15023,58.0,24,22.0
15024,95.0,51,8.0
15025,161.0,51,6.0
15026,167.0,51,1.0
15027,549.0,22,25.0
15028,390.0,22,13.0
15029,370.0,12,1.0
15030,370.0,12,2.0
15031,302.0,10,13.0
15032,370.0,22,9.0
15035,330.0,51,1.0
15036,302.0,10,3.0
15037,494.0,22,15.0
15038,311.2,22,256.0
15039,368.0,0,2.0
15040,351.65,51,16.0
15041,1431.37,10,3.0
15042,698.0,57,5.0
15043,498.0,22,32.0
15044,231.0,51,58.0
15045,363.89,10,21.0
15046,351.37,51,13.0
15047,745.93,51,4.0
15048,818.0,51,2.0
15049,838.64,51,1.0
15050,628.96,51,2.0
15051,2098.7,47,1.0
15052,2185.0,10,2.0
15053,1498.8125,9,15.0
15054,248.0,42,20.0
15055,249.0,55,43.0
15056,399.0,55,9.0
15057,299.0,55,2.0
15058,28.0,2,1.0
15059,299.0,55,5.0
15060,58.0,22,11.0
15061,403.0,0,1.0
15062,498.0,22,2.0
15063,234.17,51,29.0
15064,440.0,51,4.0
15065,399.0,55,62.0
15066,399.0,31,100.0
15067,4399.0,53,4.0
15068,207.07,10,3.0
15069,1782.48,10,10.0
15070,28.0,5,7.0
15071,599.0,55,25.0
15072,199.0,55,139.0
15073,299.0,55,6.0
15074,119.0,55,126.0
15075,399.0,55,11.0
15076,399.0,55,9.0
15077,449.0,55,291.0
15078,249.0,52,1.0
15079,28.0,31,4.0
15080,198.0,31,1.0
15081,58.0,24,1.0
15082,28.0,31,6.0
15083,98.0,12,1.0
15084,27.0,51,3.0
15085,253.0,13,11.0
15086,659.0,54,6.0
15087,1298.5,28,4.0
15088,479.2,31,24.0
15089,28.0,31,53.0
15090,335.0,22,2.0
15091,633.0,1,5.0
15092,330.0,22,4.0
15093,508.0,10,1.0
15094,280.0,12,3.0
15095,199.0,12,2.0
15096,607.2,25,5.0
15097,219.0,13,9.0
15098,198.0,25,4.0
15099,238.0,15,5.0
15100,28.0,25,69.0
15101,805.0,0,4.0
15102,390.0,12,4.0
15103,570.0,10,1.0
15104,360.0,12,3.0
15105,1499.0,54,4.0
15106,633.0,51,3.0
15107,398.0,25,2.0
15108,679.0,1,1.0
15109,959.0,28,1.0
15110,999.0,18,1.0
15111,1099.0,54,3.0
15112,86.0,10,1.0
15113,104.0,10,1.0
15114,104.0,1,1.0
15115,104.0,0,2.0
15116,104.0,10,4.0
15117,104.0,10,2.0
15118,104.0,10,3.0
15119,104.0,0,2.0
15120,170.0,25,7.0
15121,104.0,0,3.0
15122,170.0,31,27.0
15123,104.0,0,1.0
15124,110.0,10,1.0
15125,110.0,10,1.0
15126,110.0,11,1.0
15127,159.2,6,3.0
15128,104.0,10,3.0
15129,104.0,10,1.0
15130,104.0,51,1.0
15131,170.0,54,11.0
15132,104.0,10,1.0
15133,104.0,0,1.0
15134,100.99,11,1.0
15135,58.0,38,3.0
15136,58.0,38,5.0
15137,379.0,0,1.0
15138,127.0,55,6.0
15139,121.0,10,1.0
15140,299.0,16,1.0
15141,28.0,18,1.0
15142,127.0,55,7.0
15143,58.0,46,1.0
15144,127.0,55,10.0
15145,149.0,31,1.0
15146,167.0,51,1.0
15147,58.0,56,6.0
15148,152.0,51,5.0
15149,167.0,0,1.0
15150,161.0,51,12.0
15151,299.0,31,19.0
15152,704.0,12,1.0
15153,704.0,12,1.0
15154,578.0,12,1.0
15155,704.0,12,1.0
15156,1199.0,25,3.0
15157,1198.01,25,4.0
15158,1199.0,42,2.0
15159,578.0,12,1.0
15160,578.0,12,1.0
15161,1299.0,27,4.0
15162,2399.0,22,1.0
15163,2999.0,27,4.0
15164,1299.0,6,5.0
15165,2800.0,6,3.0
15166,1299.0,25,4.0
15167,2399.0,59,1.0
15168,1299.0,25,5.0
15169,1725.0,10,1.0
15170,1299.0,25,4.0
15171,1298.5,31,2.0
15172,2999.0,25,2.0
15173,3499.0,54,4.0
15174,3169.0,54,1.0
15175,1199.0,31,1.0
15176,1199.0,25,4.0
15177,1199.0,31,2.0
15178,2529.0,25,1.0
15179,2079.0,31,2.0
15180,1998.0,25,7.0
15181,2499.0,25,1.0
15182,2649.0,25,3.0
15184,28.0,22,2.0
15185,28.0,27,4.0
15186,28.0,54,1.0
15187,298.0,6,2.0
15188,498.0,19,1.0
15189,161.0,51,1.0
15190,28.0,22,1.0
15191,7199.0,31,1.0
15192,839.0,25,10.0
15193,115.0,51,1.0
15194,92.0,51,3.0
15195,94.0,51,1.0
15196,92.0,51,3.0
15197,115.0,0,1.0
15198,299.0,25,16.0
15199,279.0,10,1.0
15200,299.0,27,2.0
15201,398.8,31,3.0
15202,299.0,54,11.0
15203,279.0,10,1.0
15204,248.0,25,18.0
15205,299.0,27,3.0
15206,75.0,13,1.0
15207,148.0,54,2.0
15208,98.0,54,3.0
15209,198.0,54,5.0
15210,249.0,54,1.0
15211,88.0,51,1.0
15212,136.0,27,11.0
15213,508.0,10,3.0
15214,954.0,51,1.0
15215,508.0,51,3.0
15216,440.13,10,4.0
15217,465.0,12,23.0
15218,1646.0,51,1.0
15219,508.0,10,2.0
15220,508.0,11,1.0
15221,436.79,13,3.0
15222,1549.0,9,4.0
15223,508.0,10,1.0
15224,508.0,51,1.0
15225,745.28,51,1.0
15226,465.0,12,20.0
15227,1646.0,10,1.0
15228,849.0,20,38.0
15229,655.0,12,9.0
15230,1548.98333333,20,7.0
15231,508.0,10,2.0
15232,678.6,53,2.0
15233,508.0,10,3.0
15234,715.0,51,2.0
15235,489.92,51,5.0
15236,490.93,51,1.0
15237,256.48,51,2.0
15238,316.24,10,3.0
15239,280.0,10,1.0
15240,363.0,10,1.0
15241,374.0,10,1.0
15242,441.0,13,2.0
15243,441.0,13,4.0
15244,441.0,10,2.0
15245,549.0,25,5.0
